id,title,abstract
260336,The asymptotics of a new exponential sum,"['absolutely', 'convergent', 'exponential', 'sum', 'formula', 'missing', 'studied', 'fixed', 'p', 'parameter', 'θ', 'allowed', 'become', 'large', 'θ', 'remains', 'finite', 'situation', 'corresponds', 'general', 'trace', 'complex', 'plane', 'partial', 'sum', 'sp', 'θ', 'consisting', 'multiple', 'spiral', 'structure', 'numerical', 'result', 'presented', 'illustrate', 'accuracy', 'expansion']"
260337,The asymptotics of the generalised Hermite–Bell polynomials,"['hermite', 'bell', 'polynomial', 'defined', 'formula', 'missing', 'n', 'integer', 'r', 'generalise', 'classical', 'hermite', 'polynomial', 'corresponding', 'r', 'obtain', 'asymptotic', 'expansion', 'formula', 'missing', 'n', 'using', 'method', 'steepest', 'descent', 'certain', 'value', 'x', 'two', 'saddle', 'point', 'coalesce', 'uniform', 'approximation', 'term', 'airy', 'function', 'given', 'cover', 'situation', 'asymptotic', 'approximation', 'largest', 'positive', 'zero', 'formula', 'missing', 'derived', 'n', 'numerical', 'result', 'presented', 'illustrate', 'accuracy', 'various', 'expansion']"
260338,High-precision evaluation of the Bessel functions via Hadamard series,"['present', 'method', 'high', 'precision', 'calculation', 'bessel', 'function', 'using', 'hadamard', 'series', 'series', 'absolutely', 'convergent', 'expansion', 'involving', 'normalised', 'incomplete', 'gamma', 'function', 'formula', 'missing', 'posse', 'early', 'term', 'behave', 'like', 'asymptotic', 'expansion', 'case', 'real', 'variable', 'function', 'p', 'z', 'act', 'smoothing', 'factor', 'term', 'series', 'show', 'series', 'representing', 'bessel', 'function', 'complex', 'argument', 'chosen', 'produce', 'rapidly', 'convergent', 'series', 'posse', 'term', 'decaying', 'geometric', 'rate', 'formula', 'missing', 'k', 'formula', 'missing', 'k', 'ordinal', 'number', 'series', 'give', 'numerical', 'example', 'formula', 'missing', 'theory', 'extended', 'cover', 'confluent', 'hypergeometric', 'function', 'formula', 'missing', 'u', 'b', 'z', 'thereby', 'dealing', 'many', 'special', 'function', 'arising', 'mathematical', 'physic']"
260339,Subsidy and Local bus service deregulation in Britain : a re-evaluation,"['local', 'bus', 'service', 'britain', 'excluding', 'london', 'deregulated', 'october', 'bus', 'vehicle', 'kilometre', 'increased', 'deregulation', 'passenger', 'journey', 'fell', 'bus', 'fare', 'increased', 'real', 'term', 'inability', 'reverse', 'long', 'run', 'decline', 'passenger', 'journey', 'increase', 'bus', 'fare', 'often', 'cited', 'evidence', 'failure', 'deregulation', 'promote', 'greater', 'competition', 'industry', 'evaluation', 'clear', 'cut', 'however', 'since', 'government', 'macroeconomic', 'policy', 'caused', 'significant', 'reduction', 'subsidy', 'bus', 'industry', 'concurrent', 'deregulation', 'argued', 'reduction', 'subsidy', 'rather', 'lack', 'competition', 'caused', 'fare', 'increase', 'case', 'evaluation', 'deregulation', 'allow', 'effect', 'subsidy', 'reduction', 'paper', 'specifies', 'test', 'econometric', 'model', 'role', 'subsidy', 'reduction', 'explicitly', 'incorporated', 'price', 'markup', 'equation', 'model', 'used', 'generate', 'forecast', 'bus', 'fare', 'passenger', 'journey', 'allowing', 'subsidy', 'replacement', 'forecast', 'compared', 'continuation', 'regulated', 'system', 'cost', 'benefit', 'analysis', 'calculates', 'net', 'present', 'value', 'internal', 'external', 'welfare', 'gain', 'deregulation', 'per', 'se', 'britain', 'excluding', 'london', 'similar', 'analysis', 'conducted', 'metropolitan', 'non', 'metropolitan', 'area', 'britain']"
260340,Detect the unexpected: a science for surveillance,"['purpose', 'purpose', 'paper', 'outline', 'strategy', 'research', 'development', 'focused', 'addressing', 'neglected', 'role', 'visual', 'perception', 'real', 'life', 'task', 'policing', 'surveillance', 'command', 'control', 'setting', 'approach', 'scale', 'surveillance', 'task', 'modern', 'control', 'room', 'expanding', 'technology', 'increase', 'input', 'capacity', 'accelerating', 'rate', 'author', 'review', 'recent', 'literature', 'highlighting', 'difficulty', 'apply', 'modern', 'surveillance', 'give', 'example', 'poor', 'detection', 'unexpected', 'surprising', 'deficit', 'perceptual', 'phenomenon', 'change', 'blindness', 'linked', 'perceptual', 'process', 'undertaken', 'law', 'enforcement', 'personnel', 'finding', 'scientific', 'programme', 'outlined', 'detection', 'deficit', 'best', 'addressed', 'context', 'multidisciplinary', 'collaborative', 'agenda', 'researcher', 'practitioner', 'development', 'cognitive', 'research', 'field', 'specifically', 'examining', 'occurrence', 'perceptual', 'failure', 'provides', 'opportunity', 'policing', 'agency', 'relate', 'laboratory', 'finding', 'psychology', 'field', 'day', 'day', 'enquiry', 'originality', 'value', 'paper', 'show', 'example', 'interdisciplinary', 'research', 'may', 'best', 'focussed', 'evaluating', 'practical', 'solution', 'generating', 'useable', 'guideline', 'procedure', 'practice', 'also', 'argues', 'process', 'investigated', 'real', 'simulated', 'context', 'specific', 'study', 'confirm', 'validity', 'finding', 'new', 'applied', 'scenario']"
260341,Cation currents in human airway epithelial cells induced by infection with influenza A virus,"['influenza', 'virus', 'cause', 'lung', 'disease', 'via', 'incompletely', 'understood', 'mechanism', 'involves', 'accumulation', 'liquid', 'within', 'lung', 'accumulation', 'lung', 'liquid', 'normally', 'prevented', 'epithelial', 'na', 'absorption', 'transport', 'process', 'regulated', 'via', 'several', 'pathway', 'including', 'phosphoinositide', 'kinase', 'pi3k', 'since', 'influenza', 'virus', 'encodes', 'non', 'structural', 'protein', 'ns1', 'activate', 'kinase', 'explore', 'effect', 'ns1', 'upon', 'biophysical', 'property', 'human', 'airway', 'epithelial', 'cell', 'transient', 'expression', 'ns1', 'depolarized', 'electrically', 'isolated', 'cell', 'maintained', 'glucocorticoid', 'free', 'medium', 'activating', 'cation', 'conductance', 'identical', 'glucocorticoid', 'induced', 'conductance', 'seen', 'single', 'cell', 'response', 'involved', 'pi3k', 'independent', 'pi3k', 'dependent', 'mechanism', 'infecting', 'glucocorticoid', 'deprived', 'cell', 'influenza', 'virus', 'disrupted', 'normal', 'electrical', 'coupling', 'neighbouring', 'cell', 'also', 'activated', 'conductance', 'identical', 'induced', 'ns1', 'response', 'virus', 'infection', 'partially', 'dependent', 'upon', 'ns1', 'mediated', 'activation', 'pi3k', 'presence', 'ns1', 'allows', 'influenza', 'modify', 'biophysical', 'property', 'infected', 'cell', 'activating', 'na', 'permeable', 'conductance', 'whilst', 'activation', 'na', 'permeable', 'channel', 'may', 'expected', 'increase', 'rate', 'na', 'absorption', 'thus', 'reduce', 'volume', 'liquid', 'lung', 'liquid', 'normally', 'accumulate', 'influenza', 'infected', 'lung', 'overall', 'effect', 'influenza', 'lung', 'liquid', 'volume', 'may', 'therefore', 'reflect', 'balance', 'activation', 'inhibition', 'na', 'permeable', 'channel']"
260342,Remedies and sanctions for the infringement of intellectual property rights under EC law,"['examines', 'range', 'remedy', 'provided', 'ec', 'law', 'infringement', 'intellectual', 'property', 'right', 'review', 'category', 'person', 'entitled', 'seek', 'remedy', 'directive', 'evidential', 'requirement', 'provisional', 'precautionary', 'measure', 'available', 'possible', 'remedy', 'following', 'decision', 'merit', 'factor', 'consider', 'setting', 'amount', 'damage', 'detail', 'key', 'feature', 'two', 'phase', 'intervention', 'custom', 'authority', 'regulation', 'note', 'proposed', 'introduction', 'criminal', 'sanction', 'commercial', 'infringement']"
260343,Protecting intellectual property rights through EU customs procedures,"['discus', 'custom', 'control', 'prevent', 'importation', 'counterfeit', 'good', 'european', 'union', 'regulation', 'describes', 'procedure', 'custom', 'authority', 'seize', 'detain', 'suspected', 'counterfeit', 'initiative', 'intellectual', 'property', 'owner', 'request', 'commends', 'advantage', 'regulation', 'previous', 'legislation', 'review', 'european', 'court', 'justice', 'case', 'custom', 'seizure']"
260344,Crop breeding and intellectual property in the global village,"['number', 'country', 'grant', 'intellectual', 'property', 'right', 'iprs', 'agricultural', 'product', 'process', 'growing', 'move', 'prompted', 'adoption', 'two', 'major', 'international', 'treaty', 'e', 'upov', 'convention', 'trip', 'agreement', 'however', 'use', 'iprs', 'crop', 'breeding', 'raise', 'important', 'issue', 'food', 'security', 'biodiversity', 'conservation', 'smallholder', 'access', 'technology', 'possible', 'monopolization', 'genetic', 'resource', 'relevance', 'admissibility', 'follow', 'research', 'growth', 'domestic', 'private', 'seed', 'sector']"
260346,Prosodic disambiguation in child-directed speech,"['study', 'examines', 'whether', 'speaker', 'exaggerate', 'prosodic', 'cue', 'syntactic', 'structure', 'addressing', 'young', 'child', 'four', 'experiment', 'mother', 'non', 'mother', 'addressed', 'either', 'real', 'year', 'old', 'imaginary', 'child', 'well', 'adult', 'confederate', 'using', 'syntactically', 'ambiguous', 'sentence', 'like', 'touch', 'cat', 'spoon', 'intending', 'convey', 'either', 'instrument', 'high', 'attachment', 'modifier', 'low', 'attachment', 'interpretation', 'mother', 'produced', 'longer', 'segment', 'pause', 'child', 'directed', 'speech', 'cd', 'compared', 'adult', 'directed', 'speech', 'ad', 'however', 'cd', 'mother', 'lengthened', 'post', 'nominal', 'pause', 'instrument', 'modifier', 'sentence', 'similar', 'extent', 'thereby', 'failing', 'disambiguate', 'two', 'interpretation', 'contrast', 'non', 'mother', 'provided', 'reliable', 'prosodic', 'disambiguation', 'cue', 'cd', 'producing', 'post', 'nominal', 'pause', 'longer', 'instrument', 'modifier', 'sentence', 'experiment', 'using', 'rating', 'participant', 'determined', 'expressed', 'positive', 'affect', 'higher', 'cd', 'mother', 'non', 'mother', 'negative', 'correlation', 'vocal', 'affect', 'degree', 'prosodic', 'disambiguation', 'cd', 'compared', 'ad', 'suggest', 'may', 'trade', 'affective', 'linguistic', 'prosody', 'greater', 'dominance', 'affective', 'prosody', 'may', 'limit', 'informativeness', 'prosodic', 'cue', 'marker', 'syntactic', 'structure']"
260347,Exponentially small expansions in the asymptotics of the Wright function,"['consider', 'exponentially', 'small', 'expansion', 'present', 'asymptotics', 'generalised', 'hypergeometric', 'function', 'wright', 'function', 'pψq', 'z', 'large', 'z', 'considered', 'existing', 'theory', 'interest', 'principally', 'function', 'class', 'posse', 'either', 'finite', 'algebraic', 'expansion', 'expansion', 'parameter', 'value', 'produce', 'exponentially', 'small', 'expansion', 'neighbourhood', 'negative', 'real', 'z', 'axis', 'numerical', 'example', 'presented', 'demonstrate', 'presence', 'exponentially', 'small', 'expansion']"
260348,Observer perception of artistically manipulated emotional facial expression animations,"['know', 'quite', 'lot', 'emotional', 'facial', 'expression', 'know', 'relatively', 'little', 'temporal', 'development', 'dynamic', 'expression', 'order', 'study', 'expression', 'researcher', 'made', 'use', 'acted', 'posed', 'naturalistic', 'expression', 'emotion', 'however', 'objective', 'manipulation', 'dynamic', 'expression', 'experimental', 'study', 'prove', 'difficult', 'without', 'disrupting', 'perceptual', 'quality', 'degrading', 'natural', 'movement', 'another', 'way', 'investigate', 'temporal', 'configuration', 'dynamic', 'expression', 'consider', 'subjective', 'perspective', 'animation', 'practitioner', 'study', 'considered', 'artistic', 'representation', 'facial', 'expression', 'animator', 'produce', 'believe', 'authentic', 'dynamic', 'expression', 'paper', 'author', 'discus', 'mixed', 'performative', 'experimental', 'approach', 'facial', 'animation', 'research', 'facial', 'expression', 'dynamic', 'manipulated', 'artistically', 'resulting', 'animation', 'tested', 'observer']"
260349,Enhancing urban sustainability through novel visualisation,"['sustainable', 'decision', 'making', 'urban', 'design', 'complex', 'process', 'requires', 'interaction', 'wide', 'variety', 'stakeholder', 'engagement', 'range', 'stakeholder', 'throughout', 'decision', 'making', 'process', 'present', 'challenge', 'including', 'need', 'communicate', 'complex', 'interdependent', 'facet', 'sustainability', 'need', 'demonstrate', 'short', 'long', 'term', 'implication', 'alternative', 'course', 'action', 'paper', 'present', 'result', 'initial', 'application', 'prototype', 'simulation', 'visualisation', 'tool', 'city', 'vt', 'developed', 'enable', 'stakeholder', 'regardless', 'background', 'experience', 'understand', 'interact', 'influence', 'decision', 'made', 'sustainability', 'urban', 'design', 'city', 'vt', 'take', 'unique', 'approach', 'combining', 'computer', 'game', 'technology', 'computer', 'modelling', 'present', 'stakeholder', 'interactive', 'virtual', 'development', 'paper', 'us', 'dundee', 'central', 'waterfront', 'development', 'project', 'case', 'study', 'evaluate', 'potential', 'application', 'tool', 'explains', 'parallel', 'research', 'work', 'implementation', 'sustainability', 'enhancement', 'framework', 'central', 'waterfront', 'development', 'informed', 'choice', 'sustainability', 'indictors', 'identified', 'key', 'stakeholder', 'decision', 'making', 'process', 'paper', 'show', 'stakeholder', 'presented', 'output', 'model', 'using', '3d', 'visualisation', 'development', 'thus', 'enables', 'judgement', 'made', 'relative', 'sustainability', 'aspect', 'development', 'visualisation', 'tool', 'employ', 'number', 'different', 'method', 'displaying', 'sustainability', 'result', 'stakeholder', 'method', 'show', 'data', 'varying', 'level', 'complexity', 'depending', 'expertise', 'stakeholder', 'empowering', 'stakeholder', 'illustrating', 'possible', 'interaction', 'indicator', 'value', 'sustainability', 'showing', 'different', 'stakeholder', 'perception', 'importance', 'indicator', 'influence', 'sustainability', 'assessment', 'initial', 'test', 'effectiveness', 'different', 'visualisation', 'method', 'displaying', 'model', 'output', 'communicate', 'sustainability', 'development', 'described', 'result', 'test', 'presented', 'discussed', 'conclusion', 'drawn', 'development', 'application', 'tool', 'model', 'visualise', 'time', 'possible', 'result', 'decision', 'made', 'different', 'stage', 'project']"
260350,Visualisation for sustainable decision making,"['sustainable', 'decision', 'making', 'urban', 'design', 'complex', 'non', 'linear', 'process', 'requires', 'interaction', 'wide', 'variety', 'stakeholder', 'tool', 'support', 'decision', 'process', 'commonplace', 'dominated', 'perception', 'expert', 'decision', 'maker', 'e', 'g', 'planner', 'architect', 'design', 'engineer', 'paper', 'describes', 'prototype', 'interactive', 'simulation', 'visualisation', 'platform', 'city', 'vt', 'integrates', 'communicates', 'complex', 'multidisciplinary', 'information', 'diverse', 'stakeholder', 'group', 'including', 'local', 'authority', 'general', 'public', 'enable', 'informed', 'decision', 'made', 'contribute', 'achievement', 'sustainable', 'development', 'provide', 'insight', 'short', 'long', 'term', 'implication', 'alternative', 'course', 'action']"
260351,A discourse analytic study of ME/CFS (Chronic Fatigue Syndrome) sufferers' experiences of interactions with doctors,"['aetiology', 'symptom', 'diagnosis', 'treatment', 'cf', 'controversial', 'doctor', 'sufferer', 'often', 'opposing', 'perspective', 'leading', 'problematic', 'clinical', 'interaction', 'use', 'discourse', 'analysis', 'explore', 'cf', 'sufferer', 'description', 'interaction', 'medical', 'professional', 'taken', 'asynchronous', 'online', 'sufferer', 'support', 'group', 'participant', 'described', 'experiencing', 'limited', 'medical', 'care', 'attention', 'restricted', 'criticism', 'legitimate', 'pragmatic', 'ancillary', 'matter', 'clinician', 'unwillingness', 'prescribe', 'untested', 'treatment', 'participant', 'also', 'described', 'active', 'seeking', 'resolution', 'problem', 'thus', 'attended', 'possible', 'negative', 'attribution', 'complaining', 'unmotivated', 'seek', 'recovery']"
260352,Anaerobic digestion of distillery spent wash: influence of enzymatic pre-treatment of intact yeast cells,"['potential', 'benefit', 'enzymatic', 'digestion', 'intact', 'yeast', 'cell', 'anaerobic', 'digestion', 'scotch', 'whisky', 'distillery', 'spent', 'wash', 'pot', 'ale', 'investigated', 'various', 'yeast', 'cell', 'wall', 'hydrolytic', 'enzyme', 'studied', 'based', 'effect', 'dissolution', 'cell', 'wall', 'glucan', 'mannoprotein', 'synergistic', 'activity', 'beta', 'glucanase', 'protease', 'showed', 'greater', 'yeast', 'cell', 'digestion', 'c', 'h', 'widely', 'used', 'industrial', 'enzyme', 'papain', 'showed', 'yeast', 'cell', 'digestion', 'spent', 'wash', 'enzyme', 'concentration', 'within', 'h', 'c', 'anaerobic', 'digestion', 'pot', 'ale', 'residue', 'containing', 'intact', 'yeast', 'cell', 'pre', 'treated', 'lytic', 'enzyme', 'showed', 'cod', 'reduction', 'compared', 'without', 'enzyme', 'similar', 'result', 'observed', 'distillery', 'spent', 'wash', 'centrate', 'hydrolysis', 'intact', 'yeast', 'cell', 'distillery', 'liquid', 'residue', 'found', 'rate', 'limiting', 'step', 'anaerobic', 'treatment', 'residue']"
260353,Diversity of yeasts and yeast fermentation systems,"['yeast', 'exploited', 'albeit', 'unwittingly', 'spontaneous', 'fermentation', 'millennium', 'however', 'pioneering', 'research', 'pasteur', 'france', 'hansen', 'denmark', 'year', 'ago', 'involvement', 'yeast', 'cell', 'alcoholic', 'fermentation', 'use', 'pure', 'culture', 'realised', 'traditionally', 'yeast', 'synonymous', 'food', 'beverage', 'fermentation', 'history', 'baking', 'brewing', 'winemaking', 'inextricably', 'linked', 'history', 'human', 'civilisation', 'yeast', 'used', 'traditional', 'fermentation', 'saccharomyces', 'cerevisiae', 'exploited', 'microbe', 'planet', 'however', 'cerevisiae', 'one', 'around', 'yeast', 'specie', 'far', 'characterised', 'represents', 'small', 'fraction', 'natural', 'yeast', 'biodiversity', 'although', 'cerevisiae', 'natural', 'isolates', 'recombinant', 'variant', 'remains', 'premier', 'industrial', 'microbe', 'vast', 'untapped', 'gene', 'pool', 'yeast', 'awaiting', 'biotechnological', 'exploitation', 'several', 'non', 'saccharomyces', 'yeast', 'exceptional', 'property', 'already', 'used', 'food', 'pharmaceutical', 'chemical', 'fermentation', 'presentation', 'review', 'current', 'emerging', 'exploitation', 'yeast', 'biodiversity', 'additionally', 'seek', 'answer', 'question', 'cerevisiae', 'may', 'world', 'oldest', 'domesticated', 'fermenting', 'microbe', 'ideal', 'yeast', 'industrial', 'fermentation', 'addition', 'exploiting', 'wide', 'yeast', 'biodiversity', 'fermentation', 'technologist', 'also', 'exploited', 'diverse', 'array', 'yeast', 'fermentation', 'system', 'theory', 'practice', 'batch', 'fed', 'batch', 'continuous', 'semi', 'continuous', 'synchronous', 'immobilised', 'fermentation', 'yeast', 'discussed', 'together', 'forecast', 'next', 'industrial', 'horizon', 'fascinating', 'group', 'organism']"
260355,Yeasts,"['yeast', 'eukaryotic', 'unicellular', 'microfungi', 'widely', 'distributed', 'natural', 'environment', 'around', 'yeast', 'specie', 'known', 'represents', 'fraction', 'yeast', 'biodiversity', 'earth', 'fermentative', 'activity', 'yeast', 'exploited', 'human', 'millennium', 'production', 'beer', 'wine', 'bread', 'widely', 'exploited', 'studied', 'yeast', 'specie', 'saccharomyces', 'cerevisiae', 'commonly', 'referred', 'baker', 'yeast', 'specie', 'reproduces', 'asexually', 'budding', 'sexually', 'conjugation', 'cell', 'opposite', 'mating', 'type', 'yeast', 'reproduce', 'fission', 'e', 'g', 'schizosaccharomyces', 'pombe', 'formation', 'pseudohyphae', 'dimorphic', 'yeast', 'opportunistic', 'human', 'pathogen', 'candida', 'albicans', 'addition', 'widely', 'exploited', 'production', 'food', 'beverage', 'pharmaceutical', 'yeast', 'play', 'significant', 'role', 'model', 'eukaryotic', 'cell', 'furthering', 'knowledge', 'biological', 'biomedical', 'science', 'several', 'yeast', 'genome', 'completely', 'sequenced', 'e', 'g', 'cerevisiae', 'sch', 'pombe', 'research', 'way', 'assign', 'physiological', 'function', 'sequenced', 'yeast', 'gene', 'study', 'yeast', 'provides', 'insight', 'simple', 'eukaryote', 'work', 'also', 'lead', 'understanding', 'several', 'human', 'disease', 'heritable', 'disorder']"
260356,Bioconversion of brewer’s spent grains to bioethanol,"['spent', 'grain', 'sg', 'residue', 'remaining', 'extraction', 'wort', 'major', 'product', 'brewing', 'lignocelluose', 'rich', 'biomass', 'may', 'provide', 'source', 'sugar', 'fuel', 'ethanol', 'fermentation', 'dilute', 'acid', 'enzyme', 'treatment', 'developed', 'convert', 'hemicellulose', 'cellulose', 'fraction', 'glucose', 'xylose', 'arabinose', 'pretreatment', 'dried', 'milled', 'grain', 'n', 'hno3', 'c', 'min', 'chosen', 'suitable', 'method', 'solubilizing', 'grain', 'enzymatic', 'digestion', 'cellulase', 'hemicellulase', 'preparation', 'solid', 'loading', 'concentration', 'w', 'v', 'compared', 'reducing', 'sugar', 'g', 'g', 'sg', 'extracted', 'hydrolysate', 'prepared', 'sg', 'pretreated', 'n', 'hno3', 'partially', 'neutralized', 'ph', 'digested', 'enzyme', 'h', 'contained', 'g', 'l', 'glucose', 'g', 'l', 'xylose', 'g', 'l', 'arabinose', 'fermentation', 'hydrolysate', 'h', 'pichia', 'stipitis', 'kluyveromyces', 'marxianus', 'resulted', 'g', 'l', 'ethanol', 'corresponding', 'ethanol', 'conversion', 'yield', 'g', 'ethanol', 'g', 'substrate', 'respectively', 'substrate', 'utilization', 'efficiency', 'le', 'compared', 'glucose', 'xylose', 'mixture', 'synthetic', 'medium', 'suggesting', 'yeast', 'inhibitory', 'compound', 'derived', 'sg', 'present', 'hydrolysate']"
260357,Isolation and characterisation of Sri Lankan yeast germplasm and its evaluation for alcohol production,"['use', 'inferior', 'yeast', 'culture', 'represents', 'one', 'reason', 'low', 'fermentation', 'efficiency', 'sri', 'lankan', 'alcohol', 'distillery', 'use', 'sugarcane', 'molasses', 'present', 'study', 'isolated', 'characterised', 'yeast', 'strain', 'found', 'natural', 'environment', 'sri', 'lanka', 'evaluated', 'performance', 'laboratory', 'condition', 'effort', 'select', 'superior', 'strain', 'industrial', 'fermentation', 'yeast', 'characterised', 'based', 'morphological', 'physiological', 'feature', 'sugar', 'fermentation', 'nitrate', 'assimilation', 'ethanol', 'production', 'alcohol', 'tolerance', 'growth', 'rate', 'promising', 'strain', 'monitored', 'following', 'laboratory', 'fermentation', 'molasses', 'thousand', 'yeast', 'culture', 'collected', 'screened', 'fermentative', 'activity', 'total', 'yeast', 'isolates', 'characterised', 'higher', 'ethanol', 'producer', 'belonged', 'genus', 'saccharomyces', 'certain', 'strain', 'produced', 'v', 'v', 'alcohol', 'molasses', 'medium', 'h', 'laboratory', 'fermentation', 'two', 'strain', 'sl', 'sri', 'c', 'showed', 'appreciable', 'fermentation', 'efficiency', 'latter', 'strain', 'produced', 'highest', 'level', 'ethanol', 'v', 'v', 'within', 'h', 'fermentation', 'exhibited', 'improved', 'alcohol', 'tolerance', 'compared', 'baker', 'yeast', 'strain', 'currently', 'used', 'sri', 'lankan', 'alcohol', 'distillery', 'study', 'highlight', 'benefit', 'exploiting', 'indigenous', 'yeast', 'industrial', 'fermentation', 'process']"
260358,Zinc accumulation and utilisation by wine yeasts,"['present', 'study', 'focused', 'accumulation', 'zinc', 'wine', 'yeast', 'strain', 'saccharomyces', 'cerevisiae', 'fermentation', 'grape', 'juice', 'chemically', 'defined', 'medium', 'different', 'carbohydrate', 'varying', 'level', 'zinc', 'result', 'shown', 'zinc', 'accumulation', 'wine', 'yeast', 'rapid', 'zinc', 'removed', 'medium', 'yeast', 'cell', 'within', 'first', 'two', 'hour', 'zinc', 'uptake', 'stimulated', 'presence', 'sucrose', 'zinc', 'affected', 'fermentation', 'progress', 'defined', 'level', 'optimal', 'concentration', 'ppm', 'depending', 'yeast', 'strain', 'zinc', 'bioavailability', 'bioavailability', 'metal', 'ion', 'grape', 'must', 'role', 'metal', 'wine', 'yeast', 'physiology', 'aspect', 'poorly', 'understood', 'enologist', 'brewing', 'long', 'recognized', 'malt', 'wort', 'may', 'zinc', 'deficient', 'brewer', 'often', 'carry', 'zinc', 'supplementation', 'avoid', 'sluggish', 'incomplete', 'fermentation', 'winemaking', 'zinc', 'level', 'grape', 'must', 'may', 'compromised', 'depending', 'bioavailability', 'zinc', 'ion', 'vineyard', 'soil', 'well', 'treatment', 'fertilizer', 'fungicide', 'grape', 'growing', 'consequence', 'sub', 'optimal', 'zinc', 'level', 'grape', 'must', 'may', 'negatively', 'influence', 'fermentative', 'performance', 'yeast', 'believe', 'optimization', 'metal', 'ion', 'bioavailability', 'improve', 'yeast', 'fermentation', 'performance', 'industrial', 'process', 'study', 'address', 'issue', 'relating', 'zinc', 'enology']"
260359,The impact of early stroke on identity: a discourse analytic study,"['article', 'examines', 'way', 'sufferer', 'talk', 'early', 'stroke', 'effect', 'chronic', 'condition', 'identity', 'traditional', 'research', 'chronic', 'illness', 'largely', 'used', 'medical', 'psychiatric', 'cognitive', 'model', 'adopt', 'social', 'constructionist', 'perspective', 'use', 'discourse', 'analytic', 'methodology', 'study', 'data', 'collected', 'via', 'focus', 'group', 'interaction', 'analysis', 'data', 'collected', 'show', 'participant', 'displayed', 'sensitivity', 'acquired', 'potentially', 'damaged', 'sense', 'self', 'mitigating', 'negative', 'feature', 'experience', 'participant', 'also', 'attended', 'issue', 'whether', 'account', 'persuasive', 'believable', 'carers', 'present', 'discussion', 'consequence', 'participant', 'suffered', 'stroke', 'displayed', 'sensitivity', 'way', 'carers', 'might', 'respond', 'mitigation', 'negative', 'aspect', 'stroke']"
260360,"Physiological responses of pressed baker’s yeast cells pre-treated with citric, malic and succinic acids","['dough', 'leavening', 'power', 'baker', 'yeast', 'saccharomyces', 'cerevisiae', 'strongly', 'influenced', 'condition', 'pressed', 'yeast', 'maintained', 'prior', 'bread', 'dough', 'preparation', 'study', 'influence', 'yeast', 'cell', 'pre', 'treatment', 'organic', 'acid', 'malic', 'succinic', 'citric', 'acid', 'investigated', 'wide', 'range', 'ph', 'value', 'pressed', 'yeast', 'sample', 'exposed', 'c', 'increased', 'fermentative', 'activity', 'observed', 'immediately', 'pre', 'treatment', 'cell', 'organic', 'acid', 'ph', 'pressed', 'yeast', 'containing', 'added', 'citric', 'acid', 'raised', 'increase', 'fermentative', 'maltase', 'activity', 'obtained', 'improvement', 'viability', 'level', 'total', 'protein', 'also', 'observed', 'storage', 'presence', 'citric', 'acid', 'notably', 'ph', 'glycerol', 'phosphate', 'dehydrogenase', 'activity', 'level', 'internal', 'glycerol', 'also', 'increased', 'presence', 'citrate', 'hand', 'pressed', 'yeast', 'sample', 'containing', 'succinic', 'acid', 'ph', 'showed', 'decreased', 'viability', 'storage', 'despite', 'maintenance', 'high', 'level', 'fermentative', 'activity', 'similar', 'pressed', 'yeast', 'containing', 'malic', 'acid', 'ph', 'decrease', 'intracellular', 'level', 'trehalose', 'observed', 'storage', 'case', 'overall', 'result', 'study', 'revealed', 'potential', 'benefit', 'adding', 'organic', 'acid', 'pressed', 'yeast', 'preparation', 'baking', 'purpose']"
260361,Influence of magnesium ions on heat shock and ethanol stress responses of Saccharomyces cerevisiae,"['study', 'highlighted', 'role', 'magnesium', 'ion', 'amelioration', 'detrimental', 'effect', 'ethanol', 'toxicity', 'temperature', 'shock', 'winemaking', 'strain', 'saccharomyces', 'cerevisiae', 'specifically', 'result', 'based', 'measurement', 'cellular', 'viability', 'heat', 'shock', 'protein', 'synthesis', 'together', 'scanning', 'electron', 'microscopy', 'shown', 'increasing', 'bioavailability', 'magnesium', 'ion', 'physiological', 'protection', 'conferred', 'yeast', 'cell', 'elevating', 'magnesium', 'level', 'growth', 'medium', 'mm', 'result', 'repression', 'certain', 'heat', 'shock', 'protein', 'following', 'typical', 'heat', 'shock', 'regime', 'degree', 'c', 'shift', 'seed', 'inoculum', 'culture', 'prepropagated', 'elevated', 'level', 'magnesium', 'e', 'preconditioned', 'also', 'conferred', 'thermotolerance', 'cell', 'repressed', 'biosynthesis', 'heat', 'shock', 'protein', 'similar', 'result', 'observed', 'response', 'ethanol', 'stress', 'extra', 'intracellular', 'magnesium', 'may', 'act', 'physiological', 'stress', 'protection', 'yeast', 'cell', 'approach', 'offer', 'potential', 'benefit', 'alcoholic', 'fermentation', 'process', 'working', 'hypothesis', 'based', 'finding', 'magnesium', 'protects', 'yeast', 'cell', 'preventing', 'increase', 'cell', 'membrane', 'permeability', 'elicited', 'ethanol', 'temperature', 'induced', 'stress']"
